4929,1422,5/16/2024,21:51:03,SISMADAK v6.0,http://202.52.59.6:81/login.php,1,0,reload
4930,1418,5/16/2024,21:50:50,SISMADAK v6.0,http://202.152.159.233/login.php,1,0,reload
4931,1414,5/16/2024,21:50:32,SISMADAK v6.0,http://112.78.170.204/login.php,1,0,reload
4932,1765,5/16/2024,21:50:29,Access forbidden!,http://43.252.236.30/phpmyadmin,1,1,typed
4933,1405,5/16/2024,21:50:01,SISMADAK v5.0.3,http://114.7.194.39/,2,0,reload
4934,1764,5/16/2024,21:49:59,Access forbidden!,http://36.66.149.252/phpmyadmin,1,1,typed
4935,1403,5/16/2024,21:49:54,SISMADAK v5.0.3,http://36.66.149.252/,2,0,reload
4936,1430,5/16/2024,21:49:45,Access forbidden!,https://103.146.61.109/phpmyadmin,2,1,typed
4937,1762,5/16/2024,21:49:34,Access forbidden!,http://202.47.188.59/phpmyadmin,1,1,typed
4938,1400,5/16/2024,21:49:06,SISMADAK v6.0,http://103.146.61.109/login.php,2,0,reload
4939,1761,5/16/2024,21:48:58,site:103.146.61.109 - Penelusuran Google,https://www.google.com/search?q=site%3A103.146.61.109&oq=site%3A103.146.61.109&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRg60gEJMTYxMThqMGo0qAIAsAIB&sourceid=chrome&ie=UTF-8,2,0,link
4940,1761,5/16/2024,21:48:58,site:103.146.61.109 - Penelusuran Google,https://www.google.com/search?q=site%3A103.146.61.109&oq=site%3A103.146.61.109&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRg60gEJMTYxMThqMGo0qAIAsAIB&sourceid=chrome&ie=UTF-8,2,0,generated
4941,891,5/16/2024,21:48:19,403 Forbidden,https://157.119.221.77/phpmyadmin,12,12,typed
4942,1401,5/16/2024,21:48:13,SISMADAK v5.0.3,http://202.47.188.59/,2,0,reload
4943,1760,5/16/2024,21:48:13,,http://202.47.188.59/index.php,1,0,reload
4944,1307,5/16/2024,21:46:46,Popular Web Shell Variants Contain a Hidden Backdoor | Cybersecurity Research — Luke Leal,https://lukeleal.com/research/posts/backdoored-alfa-webshell/#sample,1,0,reload
4945,891,5/16/2024,21:46:43,403 Forbidden,https://157.119.221.77/phpmyadmin,12,12,typed
4946,891,5/16/2024,21:46:35,403 Forbidden,https://157.119.221.77/phpmyadmin,12,12,typed
4947,1301,5/16/2024,21:46:13,DeepL Translate: The world's most accurate translator,https://www.deepl.com/translator#en/id/leave,1,0,reload
4948,1759,5/16/2024,21:45:42,Persada Tambang Intitama is under construction,http://118.201.89.117/phpmyadmin,1,1,reload
4949,1759,5/16/2024,21:45:35,Persada Tambang Intitama is under construction,http://118.201.89.117/phpmyadmin,1,1,typed
4950,1624,5/16/2024,21:42:00,ITV | WKA,http://103.41.251.185/kite2022/index.php,2,0,form_submit
4951,1731,5/16/2024,21:41:13,CV Mojoagung - Perusahaan Tambang Batu Berkualitas di Blitar,https://tambangbatu.com/,2,0,link
4952,1758,5/16/2024,21:41:13,Tentang CV Mojoagung - Produsen Batu Tambang di Blitar,https://tambangbatu.com/about/,1,0,link
4953,1757,5/16/2024,21:41:12,Hubungi Kami - Tambang Batu,https://tambangbatu.com/contact-us/,1,0,link
4954,1756,5/16/2024,21:41:10,Ekspedisi Muatan Berat - CV Mojoagung,https://tambangbatu.com/ekspedisi/,1,0,link
4955,1755,5/16/2024,21:41:07,Persewaan Alat Berat di Blitar - Tambangbatu.com,https://tambangbatu.com/alat-berat/,1,0,link
4956,1754,5/16/2024,21:41:04,"Tambang, Pengolahan dan Distributor Penjualan Batu Andesit",https://tambangbatu.com/batu-andesit/,1,0,link
4957,1753,5/16/2024,21:40:56,phpMyAdmin,https://52.74.78.66/phpmyadmin/index.php,1,0,form_submit
4958,1752,5/16/2024,21:40:43,phpMyAdmin,https://52.74.78.66/phpmyadmin/,1,0,typed
4959,1727,5/16/2024,21:40:30,NESTCO - Tali Tambang Kualitas Superior - Home,https://52.74.78.66/,1,1,reload
4960,1749,5/16/2024,21:40:28,CMS Login,http://cms.mobixing.com/mobixing-cms/login,2,0,typed
4961,1750,5/16/2024,21:40:25,CMS Login,http://cms.mobixing.com/mobixing-cms/loginfailed,1,0,form_submit
4962,1749,5/16/2024,21:40:12,CMS Login,http://cms.mobixing.com/mobixing-cms/login,2,0,typed
4963,1747,5/16/2024,21:39:43,Vesta - LOGIN,https://103.82.241.11:8083/login,2,0,link
4964,1747,5/16/2024,21:39:42,Vesta - LOGIN,https://103.82.241.11:8083/login,2,0,link
4965,1746,5/16/2024,21:39:41,Vesta,https://103.82.241.11:8083/,1,0,reload
4966,1745,5/16/2024,21:39:15,phpMyAdmin,http://103.82.241.11/phpmyadmin/index.php?route=/,2,0,link
4967,1745,5/16/2024,21:39:15,phpMyAdmin,http://103.82.241.11/phpmyadmin/index.php?route=/,2,0,form_submit
4968,1744,5/16/2024,21:39:06,phpMyAdmin,http://103.82.241.11/phpmyadmin/,2,1,link
4969,1744,5/16/2024,21:39:05,phpMyAdmin,http://103.82.241.11/phpmyadmin/,2,1,typed
4970,1743,5/16/2024,21:38:57,phpMyAdmin,https://103.82.241.11/phpmyadmin/,2,0,link
4971,1743,5/16/2024,21:38:56,phpMyAdmin,https://103.82.241.11/phpmyadmin/,2,0,typed
4972,1713,5/16/2024,21:38:25,TAMBANG88 : Link Resmi Situs Tambang Slot terbesar dan terkece di Indonesia,https://103.82.241.11/,6,1,link
4973,1713,5/16/2024,21:38:25,TAMBANG88 : Link Resmi Situs Tambang Slot terbesar dan terkece di Indonesia,https://103.82.241.11/,6,1,link
4974,1713,5/16/2024,21:38:21,TAMBANG88 : Link Resmi Situs Tambang Slot terbesar dan terkece di Indonesia,https://103.82.241.11/,6,1,link
4975,1713,5/16/2024,21:38:21,TAMBANG88 : Link Resmi Situs Tambang Slot terbesar dan terkece di Indonesia,https://103.82.241.11/,6,1,link
4976,1740,5/16/2024,21:38:10,103.82.241.11,https://www.shodan.io/host/103.82.241.11,1,0,link
4977,1712,5/16/2024,21:37:55,"http.title:""tambang"" - Shodan Search",https://www.shodan.io/search?query=http.title%3A%22tambang%22,2,0,form_submit
4978,1739,5/16/2024,21:37:02,,https://bdtbt.esdm.go.id/wp-content/,2,1,typed
4979,1739,5/16/2024,21:36:45,,https://bdtbt.esdm.go.id/wp-content/,2,1,typed
4980,1738,5/16/2024,21:36:40,403 Forbidden,https://bdtbt.esdm.go.id/wp-content/uploads/,1,1,typed
4981,1737,5/16/2024,21:36:26,gallery_2017_berita1_DSC_0036-768x511.jpg (768×511),https://bdtbt.esdm.go.id/wp-content/uploads/2018/08/gallery_2017_berita1_DSC_0036-768x511.jpg,2,0,link
4982,1737,5/16/2024,21:36:22,gallery_2017_berita1_DSC_0036-768x511.jpg (768×511),https://bdtbt.esdm.go.id/wp-content/uploads/2018/08/gallery_2017_berita1_DSC_0036-768x511.jpg,2,0,link
4983,1734,5/16/2024,21:36:06,Galeri Foto – Balai Diklat Tambang Bawah Tanah,https://bdtbt.esdm.go.id/galeri-foto/,2,0,link
4984,1736,5/16/2024,21:35:42,Zona Integritas – Balai Diklat Tambang Bawah Tanah,https://bdtbt.esdm.go.id/zi/,1,0,link
4985,1735,5/16/2024,21:35:37,Galeri Foto 2017 – Balai Diklat Tambang Bawah Tanah,https://bdtbt.esdm.go.id/galeri-foto-2017/,1,0,link
4986,1734,5/16/2024,21:35:14,Galeri Foto – Balai Diklat Tambang Bawah Tanah,https://bdtbt.esdm.go.id/galeri-foto/,2,0,link
4987,1733,5/16/2024,21:35:04,Materi Webinar – Balai Diklat Tambang Bawah Tanah,https://bdtbt.esdm.go.id/download-materi-webinar/,1,0,link
4988,1732,5/16/2024,21:34:53,Search Results for “'” – Balai Diklat Tambang Bawah Tanah,https://bdtbt.esdm.go.id/?s=%27,1,0,form_submit
4989,1731,5/16/2024,21:34:01,CV Mojoagung - Perusahaan Tambang Batu Berkualitas di Blitar,https://tambangbatu.com/,2,0,typed
4990,1727,5/16/2024,21:33:51,NESTCO - Tali Tambang Kualitas Superior - Home,https://52.74.78.66/,1,1,typed
4991,1726,5/16/2024,21:33:30,phpMyAdmin,https://103.87.161.162/phpmyadmin/index.php,2,0,link
4992,1726,5/16/2024,21:33:29,phpMyAdmin,https://103.87.161.162/phpmyadmin/index.php,2,0,form_submit
4993,1725,5/16/2024,21:33:20,phpMyAdmin,https://103.87.161.162/phpmyadmin/,2,0,link
4994,1725,5/16/2024,21:33:19,phpMyAdmin,https://103.87.161.162/phpmyadmin/,2,0,typed
4995,1723,5/16/2024,21:32:51,Balai Diklat Tambang Bawah Tanah – Kementerian Energi dan Sumer Daya Mineral,https://103.87.161.162//,1,0,typed
4996,1717,5/16/2024,21:32:10,Balai Diklat Tambang Bawah Tanah – Kementerian Energi dan Sumer Daya Mineral,https://bdtbt.esdm.go.id/,5,0,link
4997,1722,5/16/2024,21:31:50,Arsari Tambang - Asset Management,http://36.94.133.174:5000/login,2,0,form_submit
4998,1722,5/16/2024,21:31:33,Arsari Tambang - Asset Management,http://36.94.133.174:5000/login,2,0,typed
4999,1717,5/16/2024,21:31:24,Balai Diklat Tambang Bawah Tanah – Kementerian Energi dan Sumer Daya Mineral,https://bdtbt.esdm.go.id/,5,0,link
5000,1717,5/16/2024,21:31:22,Balai Diklat Tambang Bawah Tanah – Kementerian Energi dan Sumer Daya Mineral,https://bdtbt.esdm.go.id/,5,0,link
5001,1718,5/16/2024,21:31:10,103.87.161.162,https://www.shodan.io/host/103.87.161.162,1,0,link
5002,1717,5/16/2024,21:30:45,Balai Diklat Tambang Bawah Tanah – Kementerian Energi dan Sumer Daya Mineral,https://bdtbt.esdm.go.id/,5,0,typed
5003,1714,5/16/2024,21:30:29,Persada Tambang Intitama is under construction,http://118.201.89.117/,2,0,typed
5004,1714,5/16/2024,21:30:29,Persada Tambang Intitama is under construction,http://118.201.89.117/,2,0,typed
5005,1713,5/16/2024,21:30:24,TAMBANG88 : Link Resmi Situs Tambang Slot terbesar dan terkece di Indonesia,https://103.82.241.11/,6,1,link
5006,1713,5/16/2024,21:30:24,TAMBANG88 : Link Resmi Situs Tambang Slot terbesar dan terkece di Indonesia,https://103.82.241.11/,6,1,typed
5007,1712,5/16/2024,21:30:05,"http.title:""tambang"" - Shodan Search",https://www.shodan.io/search?query=http.title%3A%22tambang%22,2,0,form_submit
5008,391,5/16/2024,21:28:34,12 Nama Bulan dalam Bahasa Inggris serta Cara Pengucapan dan Penulisannya,https://www.detik.com/sulsel/berita/d-7025850/12-nama-bulan-dalam-bahasa-inggris-serta-cara-pengucapan-dan-penulisannya,1,0,reload
5009,493,5/16/2024,21:28:20,103.56.93.20:82 / 127.0.0.1 | phpMyAdmin 5.1.1,http://103.56.93.20:82/phpmyadmin/,40,2,link
5010,493,5/16/2024,21:27:18,103.56.93.20:82 / 127.0.0.1 | phpMyAdmin 5.1.1,http://103.56.93.20:82/phpmyadmin/,40,2,link
5011,493,5/16/2024,21:27:17,103.56.93.20:82 / 127.0.0.1 | phpMyAdmin 5.1.1,http://103.56.93.20:82/phpmyadmin/,40,2,typed
5012,563,5/16/2024,21:27:17,103.56.93.20:82 / 127.0.0.1 | phpMyAdmin 5.1.1,http://103.56.93.20:82/phpmyadmin/index.php?route=/server/sql,21,0,link
5013,1297,5/16/2024,21:26:54,Country code top-level domain - Wikipedia,https://en.wikipedia.org/wiki/Country_code_top-level_domain,1,0,reload
5014,1410,5/16/2024,21:26:49,SISMADAK v5.0.3,http://43.252.236.30/sismadak/,1,0,reload
5015,1711,5/16/2024,21:26:49,,http://43.252.236.30/sismadak/index.php,1,0,reload
5016,1641,5/16/2024,21:26:44,Log In,http://103.41.251.42/doc/index.html#/,2,0,link
5017,1710,5/16/2024,21:26:44,Log In,http://103.41.251.42/doc/index.html#,1,1,typed
5018,1642,5/16/2024,21:26:40,Log In,http://103.41.251.42/doc/index.html#/portal/login,3,0,link
5019,1642,5/16/2024,21:26:40,Log In,http://103.41.251.42/doc/index.html#/portal/login,3,0,link
5020,1709,5/16/2024,21:26:35,Log In,http://103.41.251.42/doc/index.html#/portal/,1,1,typed
5021,1220,5/16/2024,21:26:21,Access forbidden!,http://103.41.251.185/phpmyadmin,14,12,typed
5022,1600,5/16/2024,21:26:03,ITV | WKA,http://103.41.251.185/kite2022/,11,1,link
5023,1704,5/16/2024,21:26:02,Index of /kite2022/dist,http://103.41.251.185/kite2022/dist/,3,0,link
5024,1707,5/16/2024,21:26:01,Index of /kite2022/dist/css,http://103.41.251.185/kite2022/dist/css/,2,0,link
5025,1708,5/16/2024,21:25:59,Index of /kite2022/dist/css/skins,http://103.41.251.185/kite2022/dist/css/skins/,1,0,link
5026,1707,5/16/2024,21:25:57,Index of /kite2022/dist/css,http://103.41.251.185/kite2022/dist/css/,2,0,link
5027,1704,5/16/2024,21:25:56,Index of /kite2022/dist,http://103.41.251.185/kite2022/dist/,3,0,link
5028,1705,5/16/2024,21:25:55,Index of /kite2022/dist/js,http://103.41.251.185/kite2022/dist/js/,2,0,link
5029,1706,5/16/2024,21:25:53,Index of /kite2022/dist/js/pages,http://103.41.251.185/kite2022/dist/js/pages/,1,0,link
5030,1705,5/16/2024,21:25:51,Index of /kite2022/dist/js,http://103.41.251.185/kite2022/dist/js/,2,0,link
5031,1704,5/16/2024,21:25:46,Index of /kite2022/dist,http://103.41.251.185/kite2022/dist/,3,0,link
5032,1702,5/16/2024,21:25:44,Index of /kite2022/dist/img,http://103.41.251.185/kite2022/dist/img/,2,1,typed
5033,1703,5/16/2024,21:25:40,Index of /kite2022/dist/img/credit,http://103.41.251.185/kite2022/dist/img/credit/,1,0,link
5034,1702,5/16/2024,21:23:03,Index of /kite2022/dist/img,http://103.41.251.185/kite2022/dist/img/,2,1,typed
5035,1701,5/16/2024,21:22:56,logo.png (141×184),http://103.41.251.185/kite2022/dist/img/logo.png,1,0,link
5036,1600,5/16/2024,21:22:53,ITV | WKA,http://103.41.251.185/kite2022/,11,1,link
5037,1220,5/16/2024,21:22:51,Access forbidden!,http://103.41.251.185/phpmyadmin,14,12,typed
5038,1220,5/16/2024,21:22:27,Access forbidden!,http://103.41.251.185/phpmyadmin,14,12,typed
5039,1664,5/16/2024,21:21:33,Welcome to XAMPP,http://103.41.251.219/dashboard/,3,0,typed
5040,1664,5/16/2024,21:21:26,Welcome to XAMPP,http://103.41.251.219/dashboard/,3,0,typed
5041,1700,5/16/2024,21:21:15,PT.ARANA TEKNOLOGI INDONESIA - Shodan Search,https://www.shodan.io/search?query=PT.ARANA+TEKNOLOGI+INDONESIA,1,0,form_submit
5042,1699,5/16/2024,21:20:57,"org:""PT.ARANA TEKNOLOGI INDONESIA"" port:80 - Shodan Search",https://www.shodan.io/search?query=org%3A%22PT.ARANA+TEKNOLOGI+INDONESIA%22+port%3A80,1,0,form_submit
5043,1677,5/16/2024,21:20:10,Produk Layanan | ARANA-NETWORK |,http://103.56.93.20:82/layanan.html,7,0,link
5044,459,5/16/2024,21:19:49,Home | ARANA-NETWORK |,http://103.56.93.20:84/,19,11,typed
5045,1677,5/16/2024,21:19:36,Produk Layanan | ARANA-NETWORK |,http://103.56.93.20:82/layanan.html,7,0,link
5046,459,5/16/2024,21:19:33,Home | ARANA-NETWORK |,http://103.56.93.20:84/,19,11,typed
5047,1427,5/16/2024,21:19:32,TightVNC desktop [sismadak],http://202.150.130.253:5800/,2,0,reload
5048,1698,5/16/2024,21:19:23,::FELXIONATA::,http://103.56.93.20:84/toko/tokoloko/media.php?module=carabeli,1,0,link
5049,1697,5/16/2024,21:19:17,::FELXIONATA::,http://103.56.93.20:84/toko/tokoloko/media.php?module=login,1,0,link
5050,1696,5/16/2024,21:19:00,::FELXIONATA::,http://103.56.93.20:84/toko/tokoloko/media.php?module=home,1,0,link
5051,461,5/16/2024,21:18:54,Index of /toko,http://103.56.93.20:84/toko/,3,1,typed
5052,462,5/16/2024,21:18:49,Database Error,http://103.56.93.20:84/toko/17_KASIR/,3,2,typed
5053,1691,5/16/2024,21:18:25,Tentang Kami | ARANA-NETWORK |,http://103.56.93.20:82/tentang-kami.html,3,0,link
5054,1677,5/16/2024,21:18:22,Produk Layanan | ARANA-NETWORK |,http://103.56.93.20:82/layanan.html,7,0,link
5055,580,5/16/2024,21:18:19,Detail Layanan | ARANA-NETWORK |,http://103.56.93.20:82/detail-layanan/up-to-10-mbps.html,3,0,link
5056,1694,5/16/2024,21:18:00,Share on WhatsApp,https://api.whatsapp.com/send?phone=+6282296963311&text=up%20to%2010%20Mbps,1,0,link
5057,580,5/16/2024,21:17:58,Detail Layanan | ARANA-NETWORK |,http://103.56.93.20:82/detail-layanan/up-to-10-mbps.html,3,0,link
5058,1677,5/16/2024,21:17:55,Produk Layanan | ARANA-NETWORK |,http://103.56.93.20:82/layanan.html,7,0,link
5059,579,5/16/2024,21:17:48,Home | ARANA-NETWORK |,http://103.56.93.20:82/,14,7,typed
5060,1672,5/16/2024,21:17:32,Index of /assets,http://103.56.93.20:82/assets/,2,1,typed
5061,1693,5/16/2024,21:17:25,logo2.png (225×225),http://103.56.93.20:82/assets/images/logo2.png,1,0,link
5062,1692,5/16/2024,21:17:06,Home | ARANA-NETWORK |,http://103.56.93.20:82/front,3,0,link
5063,1692,5/16/2024,21:17:05,Home | ARANA-NETWORK |,http://103.56.93.20:82/front,3,0,link
5064,1691,5/16/2024,21:17:00,Tentang Kami | ARANA-NETWORK |,http://103.56.93.20:82/tentang-kami.html,3,0,link
5065,1692,5/16/2024,21:16:16,Home | ARANA-NETWORK |,http://103.56.93.20:82/front,3,0,link
5066,1677,5/16/2024,21:16:12,Produk Layanan | ARANA-NETWORK |,http://103.56.93.20:82/layanan.html,7,0,link
5067,1691,5/16/2024,21:16:09,Tentang Kami | ARANA-NETWORK |,http://103.56.93.20:82/tentang-kami.html,3,0,link
5068,1677,5/16/2024,21:16:06,Produk Layanan | ARANA-NETWORK |,http://103.56.93.20:82/layanan.html,7,0,link
5069,579,5/16/2024,21:16:00,Home | ARANA-NETWORK |,http://103.56.93.20:82/,14,7,typed
5070,752,5/16/2024,21:15:19,103.56.93.20:82 / 127.0.0.1 / mywifi | phpMyAdmin 5.1.1,http://103.56.93.20:82/phpmyadmin/index.php?route=/database/sql&db=mywifi,2,0,reload
5071,1682,5/16/2024,21:13:07,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a2f7765625f73686172652f7765625f666f6c646572,2,0,link
5072,1690,5/16/2024,21:12:45,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c6465725c746f6b6f5c31375f4b41534952&f=2e6874616363657373,1,0,link
5073,560,5/16/2024,21:12:29,Login Page | ARANA-NETWORK,http://103.56.93.20:82/auth,17,1,typed
5074,493,5/16/2024,21:12:10,103.56.93.20:82 / 127.0.0.1 | phpMyAdmin 5.1.1,http://103.56.93.20:82/phpmyadmin/,40,2,link
5075,493,5/16/2024,21:12:08,103.56.93.20:82 / 127.0.0.1 | phpMyAdmin 5.1.1,http://103.56.93.20:82/phpmyadmin/,40,2,typed
5076,1689,5/16/2024,21:11:52,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c6465725c746f6b6f5c31375f4b41534952,1,0,link
5077,1685,5/16/2024,21:11:40,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c646572&response=success,9,0,link
5078,741,5/16/2024,21:11:38,Home | ARANA-NETWORK |,http://103.56.93.20:84/index.php,10,5,typed
5079,1688,5/16/2024,21:11:32,Home | ARANA-NETWORK |,http://103.56.93.20:84/index.php?get12,2,1,typed
5080,741,5/16/2024,21:11:20,Home | ARANA-NETWORK |,http://103.56.93.20:84/index.php,10,5,typed
5081,1688,5/16/2024,21:11:11,Home | ARANA-NETWORK |,http://103.56.93.20:84/index.php?get12,2,1,typed
5082,741,5/16/2024,21:10:58,Home | ARANA-NETWORK |,http://103.56.93.20:84/index.php,10,5,typed
5083,1685,5/16/2024,21:10:45,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c646572&response=success,9,0,link
5084,1687,5/16/2024,21:10:42,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c646572&f=696e6465782e706870,3,0,form_submit
5085,1687,5/16/2024,21:10:09,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c646572&f=696e6465782e706870,3,0,link
5086,741,5/16/2024,21:09:57,Home | ARANA-NETWORK |,http://103.56.93.20:84/index.php,10,5,typed
5087,1687,5/16/2024,21:09:40,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c646572&f=696e6465782e706870,3,0,link
5088,1685,5/16/2024,21:07:40,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c646572&response=success,9,0,link
5089,1685,5/16/2024,21:07:38,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c646572&response=success,9,0,form_submit
5090,1685,5/16/2024,21:07:22,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c646572&response=success,9,0,form_submit
5091,1686,5/16/2024,21:07:17,,,1,1,typed
5092,1685,5/16/2024,21:06:33,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c646572&response=success,9,0,form_submit
5093,1685,5/16/2024,21:06:14,Gecko [ 103.56.93.20 ],http://103.56.93.20:84/toko/17_KASIR/sod.php?d=443a5c7765625f73686172655c7765625f666f6c646572&response=success,9,0,link
